time,# warm-ups since codes cleared (),Absolute pedal position D (%),Absolute pedal position E (%),Absolute throttle position B (%),Average fuel consumption (L/100km),Average fuel consumption (total) (L/100km),Average fuel consumption 10 sec (L/100km),Average speed (km/h),Barometric pressure (kPa),Calculated boost (bar),Calculated engine load value (%),Calculated instant fuel consumption (L/100km),Calculated instant fuel rate (L/h),Commanded evaporative purge (%),Commanded throttle actuator (%),Control module voltage (V),Distance traveled since codes cleared (km),Distance traveled with MIL on (km),Distance travelled (km),Distance travelled (total) (km),Engine coolant temperature (℃),Engine fuel rate (L/h),Engine Fuel Rate (g/sec),Engine RPM (rpm),Engine RPM x1000 (rpm),Fuel economizer (based on fuel system status and throttle position) (),Fuel used (L),Fuel used (total) (L),Fuel used price ($),Fuel used price (total) ($),Fuel/Air commanded equivalence ratio (),Instant engine power (based on fuel consumption) (hp),Intake air temperature (℃),Intake manifold absolute pressure (kPa),Long term fuel % trim - Bank 1 (%),OBD Module Voltage (V),Oxygen sensor 1 Wide Range Current (mA) (mA),Oxygen sensor 1 Wide Range Equivalence ratio (),Oxygen sensor 2 Bank 1 Short term fuel trim (%),Oxygen sensor 2 Bank 1 Voltage (V),Short term fuel % trim - Bank 1 (%),Throttle position (%),Timing advance (°),Vehicle acceleration (g),Vehicle Fuel Rate (g/sec),Vehicle speed (km/h),Unnamed: 47
16:17:34.470,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.506334136632,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5479246729444434,1.547934,86.0,0.850000012665987,0.0,1922.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,22.0,
16:17:35.617,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.526727366146694,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5554043521666656,1.555414,86.0,0.850000012665987,0.0,1838.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0314384058562054,0.0,22.0,
16:17:36.668,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.540021235142778,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5612579405833322,1.561269,86.0,0.850000012665987,0.0,1822.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,21.0,
16:17:37.765,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.55518874487107,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5679987130833322,1.56801,86.0,0.850000012665987,0.0,1817.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,21.0,
16:17:38.811,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.567283979444476,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5736924591666654,1.573703,86.0,0.850000012665987,0.0,1710.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0338145976705819,0.0,20.0,
16:17:39.700,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.575276602231693,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.578875615833332,1.578886,86.0,0.850000012665987,0.0,1593.0,1.6,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0418607766849866,0.0,19.0,
16:17:40.949,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.580262639842452,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5848920293333315,1.584902,86.0,0.850000012665987,0.0,1613.0,1.6,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,18.0,
16:17:41.976,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.590240034556935,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.590588700166665,1.590599,86.0,0.850000012665987,0.0,1894.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0755247462875425,0.0,21.0,
16:17:43.058,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.613221043003488,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.5978312928333316,1.597842,86.0,0.850000012665987,0.0,2247.0,2.2,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.1298899569168765,0.0,26.0,
16:17:44.161,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.648111085418076,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.6061231299999983,1.606134,86.0,0.850000012665987,0.0,2551.0,2.6,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0965170271405245,0.0,29.0,
16:17:45.252,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.690190494338733,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.6152755024999983,1.615286,86.0,0.850000012665987,0.0,1838.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,30.0,
16:17:46.586,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.741960074030086,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.6265989823055538,1.626611,86.0,0.850000012665987,0.0,1748.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0301154078082328,0.0,31.0,
16:17:47.664,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.787942031208363,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.636101317027776,1.636114,86.0,0.850000012665987,0.0,1766.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0310864117835414,0.0,32.0,
16:17:48.828,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.835283516297853,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.6461307899999982,1.646143,86.0,0.850000012665987,0.0,1811.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0287960995711081,0.0,31.0,
16:17:49.969,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.88495811449085,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.656181822777776,1.656193,86.0,0.850000012665987,0.0,1955.0,2.0,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0620449727679974,0.0,34.0,
16:17:50.964,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.942996376090747,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.6668471970833314,1.666858,86.0,0.850000012665987,0.0,2175.0,2.2,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.1085549954451623,0.0,38.0,
16:17:52.177,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.024015119727185,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.680482261166665,1.680493,86.0,0.850000012665987,0.0,2455.0,2.5,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.1096378046834938,0.0,43.0,
16:17:53.381,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.108658464832587,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.6939937546666648,1.694004,86.0,0.850000012665987,0.0,2075.0,2.1,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0635887300348267,0.0,46.0,
16:17:54.393,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.20095516670137,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.7085352081388872,1.708547,86.0,0.850000012665987,0.0,1947.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0298910320209361,0.0,46.0,
16:17:55.421,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.28494709050813,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.7217831503888872,1.721795,86.0,0.850000012665987,0.0,1976.0,2.0,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0328666978799582,0.0,47.0,
16:17:56.325,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.358235268259428,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.733441019833332,1.733453,86.0,0.850000012665987,0.0,1942.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0418677994227996,0.0,46.0,
16:17:57.456,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.44663164502576,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.747769229527776,1.747782,86.0,0.850000012665987,0.0,1881.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0299655265565434,0.0,45.0,
16:17:58.381,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.514040798547732,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.759003260638887,1.759016,86.0,0.850000012665987,0.0,1835.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,44.0,
16:17:59.614,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.60150047560071,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.7738185714722203,1.773832,86.0,0.850000012665987,0.0,1820.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.02767386911225,0.0,43.0,
16:18:00.756,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.67693120243557,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.7867296117222202,1.786743,86.0,0.850000012665987,0.0,1835.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,43.0,
16:18:01.856,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.76031539432362,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.8009977811388869,1.801012,86.0,0.850000012665987,0.0,1855.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0341725805027421,0.0,44.0,
16:18:03.073,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.84680487310897,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.815745129138887,1.81576,86.0,0.850000012665987,0.0,1852.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,44.0,
16:18:04.042,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.913663038151025,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.827290214888887,1.827304,86.0,0.850000012665987,0.0,1832.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0363252934549697,0.0,43.0,
16:18:05.253,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.990734595490945,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.840951830777776,1.840966,86.0,0.850000012665987,0.0,1742.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0289206311657631,0.0,42.0,
16:18:06.388,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.05597863976357,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.8528249613333312,1.852838,86.0,0.850000012665987,0.0,1702.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0373030530341524,0.0,41.0,
16:18:07.357,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.11979549914924,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.86494194447222,1.864956,86.0,0.850000012665987,0.0,1028.0,1.0,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0800087178047651,0.0,38.0,
16:18:08.441,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.171892391124235,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.8755568405833312,1.87557,86.0,0.850000012665987,0.0,820.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0665024702615965,0.0,36.0,
16:18:09.389,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.21482525088432,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.885276671861109,1.885289,86.0,0.850000012665987,0.0,780.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0364929574034408,0.0,33.0,
16:18:10.704,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.259520494155723,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.8963762434999976,1.896389,86.0,0.850000012665987,0.0,746.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0248204851230156,0.0,31.0,
16:18:11.799,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.294145095943563,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.905504636361109,1.905518,86.0,0.850000012665987,0.0,1702.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.031673908249329,0.0,30.0,
16:18:12.969,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.3349394918106,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.915668167027776,1.915683,86.0,0.850000012665987,0.0,1894.0,1.9,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0912955555499982,0.0,33.0,
16:18:14.226,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.38723069410763,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.927065115333332,1.92708,86.0,0.850000012665987,0.0,2103.0,2.1,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0864398644260922,0.0,37.0,
16:18:15.120,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.44134473443704,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.9379430036111087,1.937957,86.0,0.850000012665987,0.0,1981.0,2.0,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0393052774117487,0.0,39.0,
16:18:16.388,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.508904830016903,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.9514570734444427,1.951471,86.0,0.850000012665987,0.0,1643.0,1.6,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,39.0,
16:18:17.373,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.56215768759085,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.9620797660555536,1.962093,86.0,0.850000012665987,0.0,1719.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0363127898220913,0.0,40.0,
16:18:18.624,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.639466291108583,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.976948146527776,1.976962,86.0,0.850000012665987,0.0,1773.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0541645009697787,0.0,42.0,
16:18:19.773,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.705851660589467,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,1.9896406456944429,1.989655,86.0,0.850000012665987,0.0,1799.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,42.0,
16:18:20.777,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.772618268241004,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.0022495297222203,2.002263,86.0,0.850000012665987,0.0,1824.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,43.0,
16:18:22.008,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.84272435580469,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.0156081886944426,2.015622,86.0,0.850000012665987,0.0,1770.0,1.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0298494907336303,0.0,42.0,
16:18:23.197,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.91490800089549,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.0298242520555543,2.029838,86.0,0.850000012665987,0.0,1738.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0306598947464962,0.0,41.0,
16:18:24.225,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,18.97614044179525,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.042142542888888,2.042158,86.0,0.850000012665987,0.0,1674.0,1.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.033797571172136,0.0,40.0,
16:18:25.217,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,19.02652012267568,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.0528307778611103,2.052847,86.0,0.850000012665987,0.0,1118.0,1.1,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.0991823825960638,0.0,37.0,
16:18:26.160,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,19.061604679642567,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.061641489916666,2.061657,86.0,0.850000012665987,0.0,849.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.1974113312128105,0.0,31.0,
16:18:27.456,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,19.085676374892167,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.0703318099722217,2.070348,86.0,0.850000012665987,0.0,791.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,-0.179074789866254,0.0,24.0,
